Iteración,Fitness
279,8.267205776334014e-09
280,8.267205776334014e-09
281,8.267205776334014e-09
282,8.267205776334014e-09
283,8.267205776334014e-09
284,8.267205776334014e-09
285,7.734432784428943e-09
286,7.734432784428943e-09
287,5.188608610834969e-09
288,5.188608610834969e-09
289,3.526168424046524e-09
290,3.526168424046524e-09
291,3.526168424046524e-09
292,3.526168424046524e-09
293,3.526168424046524e-09
294,3.526168424046524e-09
295,3.526168424046524e-09
296,3.526168424046524e-09
297,3.1197870331371034e-09
298,3.1197870331371034e-09
299,1.4420071814830529e-09
300,1.4420071814830529e-09
301,1.4420071814830529e-09
302,1.303734712868885e-09
303,1.303734712868885e-09
304,1.0358255145615861e-09
305,1.0358255145615861e-09
306,1.0358255145615861e-09
307,8.593575982177426e-10
308,8.593575982177426e-10
309,6.292240632235968e-10
310,6.292240632235968e-10
311,6.292240632235968e-10
312,6.292240632235968e-10
313,6.292240632235968e-10
314,6.292240632235968e-10
315,5.83492279641234e-10
316,5.83492279641234e-10
317,4.2033852243221643e-10
318,4.2033852243221643e-10
319,4.2033852243221643e-10
320,3.9951549022670674e-10
321,3.9951549022670674e-10
322,3.9951549022670674e-10
323,3.7428003774172713e-10
324,2.557194592394461e-10
325,1.871492389033428e-10
326,1.7477975343408965e-10
327,1.5344501809489623e-10
328,1.5344501809489623e-10
329,1.5344501809489623e-10
330,1.5344501809489623e-10
331,1.5344501809489623e-10
332,1.4746298043035443e-10
333,1.4746298043035443e-10
334,8.443068527482439e-11
335,8.443068527482439e-11
336,8.443068527482439e-11
337,8.443068527482439e-11
338,8.190722652239769e-11
339,4.236866157188132e-11
340,4.236866157188132e-11
341,4.236866157188132e-11
342,4.236866157188132e-11
343,4.236866157188132e-11
344,4.236866157188132e-11
345,2.615272037761662e-11
346,2.615272037761662e-11
347,2.386197563739735e-11
348,2.3318132359473667e-11
349,2.3318132359473667e-11
350,2.3318132359473667e-11
351,2.3318132359473667e-11
352,2.3318132359473667e-11
353,2.3318132359473667e-11
354,2.3318132359473667e-11
355,2.0804958732748793e-11
356,2.0804958732748793e-11
357,1.8206664888357683e-11
358,1.5531458227871662e-11
359,1.3984669119309146e-11
360,1.1457485018995895e-11
361,1.1457485018995895e-11
362,1.1074593538180236e-11
363,8.544014760904455e-12
364,7.427397527457883e-12
365,7.427397527457883e-12
366,6.139773110339298e-12
367,6.139773110339298e-12
368,3.949197185842936e-12
369,3.949197185842936e-12
370,3.949197185842936e-12
371,3.949197185842936e-12
372,3.6064268503094647e-12
373,3.1231733926244916e-12
374,1.800487134469799e-12
375,1.800487134469799e-12
376,1.800487134469799e-12
377,1.800487134469799e-12
378,1.7873105734075062e-12
379,1.7873105734075062e-12
380,1.7873105734075062e-12
381,1.3922366869217067e-12
382,1.0786159383691893e-12
383,8.847617574191277e-13
384,8.847617574191277e-13
385,7.866595605944437e-13
386,7.866595605944437e-13
387,7.866595605944437e-13
388,7.866595605944437e-13
389,7.349206973884829e-13
390,7.349206973884829e-13
391,6.706370377183112e-13
392,6.706370377183112e-13
393,6.706370377183112e-13
394,6.706370377183112e-13
395,6.706370377183112e-13
396,4.725712753226228e-13
397,4.725712753226228e-13
398,3.9727343760881853e-13
399,2.7000490071040397e-13
400,1.773613530468583e-13
401,1.773613530468583e-13
402,1.2344820640718165e-13
403,1.2344820640718165e-13
404,1.2344820640718165e-13
405,1.2344820640718165e-13
406,1.2344820640718165e-13
407,1.2344820640718165e-13
408,9.885870968015999e-14
409,9.885870968015999e-14
410,9.694499084473925e-14
411,9.694499084473925e-14
412,9.694499084473925e-14
413,9.694499084473925e-14
414,9.694499084473925e-14
415,9.694499084473925e-14
416,9.498187052657829e-14
417,8.907565467392618e-14
418,8.137294487968324e-14
419,8.137294487968324e-14
420,4.929025602472857e-14
421,1.9932674143127977e-14
422,1.9932674143127977e-14
423,1.9932674143127977e-14
424,1.9932674143127977e-14
425,1.9932674143127977e-14
426,1.9932674143127977e-14
427,1.9932674143127977e-14
428,1.9932674143127977e-14
429,1.9932674143127977e-14
430,1.9932674143127977e-14
431,1.9932674143127977e-14
432,1.6947815540073498e-14
433,1.232729332445122e-14
434,1.232729332445122e-14
435,9.666154038548095e-15
436,9.666154038548095e-15
437,9.173005341737621e-15
438,8.139121360193258e-15
439,6.822622449040016e-15
440,6.676479842271317e-15
441,6.676479842271317e-15
442,6.664154697923268e-15
443,5.938228753579475e-15
444,4.927672475163587e-15
445,4.506452769333874e-15
446,4.506452769333874e-15
447,4.506452769333874e-15
448,4.1017195274662624e-15
449,3.4703908887150456e-15
450,3.0794048847703036e-15
451,2.4233851584641046e-15
452,2.4233851584641046e-15
453,2.4233851584641046e-15
454,2.4233851584641046e-15
455,2.4233851584641046e-15
456,2.4233851584641046e-15
457,2.4233851584641046e-15
458,2.3275795668011043e-15
459,1.986047893520466e-15
460,1.8826224757990184e-15
461,1.5795897507185447e-15
462,1.0489805953118979e-15
463,8.078149417949094e-16
464,5.379908132287255e-16
465,5.379908132287255e-16
466,5.350131455007772e-16
467,5.019181208606755e-16
468,5.019181208606755e-16
469,3.700947662878489e-16
470,3.700947662878489e-16
471,3.6376349247734163e-16
472,3.2471338893646136e-16
473,3.2471338893646136e-16
474,3.2471338893646136e-16
475,3.2471338893646136e-16
476,3.0238945966503947e-16
477,2.7646268260492513e-16
478,2.7646268260492513e-16
479,1.9274829118001084e-16
480,1.8909524800461793e-16
481,1.8507980276033734e-16
482,1.8126452044191217e-16
483,1.8126452044191217e-16
484,1.7304246081542308e-16
485,1.5559355531492923e-16
486,1.2851919309240243e-16
487,1.2851919309240243e-16
488,1.2851919309240243e-16
489,1.224662796350075e-16
490,9.05269448058104e-17
491,7.815317070119402e-17
492,7.815317070119402e-17
493,7.815317070119402e-17
494,6.407964845345306e-17
495,3.7533786719815467e-17
496,2.645119646801393e-17
497,2.503181817088878e-17
498,2.4012858122843147e-17
499,2.4012858122843147e-17
500,2.4012858122843147e-17
