Iteración,Fitness
114,0.016776772218308315
115,0.016776772218308315
116,0.014456922650139169
117,0.014456922650139169
118,0.014456922650139169
119,0.014456922650139169
120,0.012147342447962301
121,0.012147342447962301
122,0.009949485397607287
123,0.009949485397607287
124,0.008896668651986333
125,0.008495581810815393
126,0.008255768232116061
127,0.008255768232116061
128,0.005938026440834541
129,0.005938026440834541
130,0.00436989445350435
131,0.00436989445350435
132,0.004156699911878579
133,0.004156699911878579
134,0.0032002413539182384
135,0.0032002413539182384
136,0.003022117501240372
137,0.003022117501240372
138,0.003022117501240372
139,0.003022117501240372
140,0.0027921595552409828
141,0.0027921595552409828
142,0.002065039141050945
143,0.002065039141050945
144,0.0013734016329882495
145,0.0013734016329882495
146,0.0012344828978538662
147,0.0012344828978538662
148,0.0008823474106487302
149,0.0008823474106487302
150,0.0006707546348598382
151,0.0006707546348598382
152,0.0005101091261422278
153,0.0005101091261422278
154,0.0005101091261422278
155,0.0005101091261422278
156,0.0004515292751694413
157,0.0004515292751694413
158,0.0004515292751694413
159,0.0004386864087568363
160,0.0002948455724501678
161,0.0002948455724501678
162,0.0002948455724501678
163,0.0002948455724501678
164,0.0002249558960937059
165,0.0002249558960937059
166,0.00020564097096059954
167,0.0002050796164994045
168,0.00016541640258040937
169,0.00016402952053116653
170,0.00013866502280014022
171,0.00013866502280014022
172,0.00012296266949190783
173,0.00011364199912839514
174,9.278527064584608e-05
175,7.707593919342026e-05
176,7.584158820543223e-05
177,7.053675513670954e-05
178,7.053675513670954e-05
179,4.0613851257129625e-05
180,4.0613851257129625e-05
181,4.0613851257129625e-05
182,4.0613851257129625e-05
183,4.0613851257129625e-05
184,4.0613851257129625e-05
185,2.788891048629998e-05
186,2.788891048629998e-05
187,2.724518457925448e-05
188,2.724518457925448e-05
189,2.215873520271358e-05
190,2.215873520271358e-05
191,1.4287958746548852e-05
192,1.4287958746548852e-05
193,9.677321630138852e-06
194,9.677321630138852e-06
195,9.677321630138852e-06
196,9.677321630138852e-06
197,7.718242695002481e-06
198,7.718242695002481e-06
199,7.718242695002481e-06
200,7.718242695002481e-06
201,6.695392265039199e-06
202,6.695392265039199e-06
203,3.3935514906137423e-06
204,3.3935514906137423e-06
205,3.3935514906137423e-06
206,3.3935514906137423e-06
207,3.3935514906137423e-06
208,3.3935514906137423e-06
209,3.237575476116432e-06
210,3.237575476116432e-06
211,2.526758951996088e-06
212,2.526758951996088e-06
213,2.472076066096252e-06
214,2.472076066096252e-06
215,2.472076066096252e-06
216,2.472076066096252e-06
217,2.472076066096252e-06
218,2.472076066096252e-06
219,1.5684989853950338e-06
220,1.5684989853950338e-06
221,1.3360601435102088e-06
222,1.3360601435102088e-06
223,1.3360601435102088e-06
224,1.3360601435102088e-06
225,1.0857918755711896e-06
226,8.844426520979171e-07
227,8.844426520979171e-07
228,7.721983322921534e-07
229,7.721983322921534e-07
230,7.721983322921534e-07
231,7.271801081853496e-07
232,4.2420358723563614e-07
233,4.2420358723563614e-07
234,4.2420358723563614e-07
235,3.5719563097828724e-07
236,3.5719563097828724e-07
237,3.5719563097828724e-07
238,3.480597502890998e-07
239,3.480597502890998e-07
240,3.480597502890998e-07
241,3.480597502890998e-07
242,3.1251591828236834e-07
243,3.1251591828236834e-07
244,2.1915132903946295e-07
245,2.1915132903946295e-07
246,1.7424743291330914e-07
247,1.7424743291330914e-07
248,1.6295593287871178e-07
249,1.5184629485039236e-07
250,1.0072461003594968e-07
251,1.0072461003594968e-07
252,9.005805492036457e-08
253,7.973953924807232e-08
254,7.973953924807232e-08
255,7.692530614939338e-08
256,6.820908422278582e-08
257,6.820908422278582e-08
258,6.336350124634143e-08
259,6.336350124634143e-08
260,6.336350124634143e-08
261,6.336350124634143e-08
262,4.9532907243720785e-08
263,4.9532907243720785e-08
264,4.462896897514618e-08
265,4.462896897514618e-08
266,3.71980926940058e-08
267,2.2289875966345667e-08
268,2.2289875966345667e-08
269,2.2289875966345667e-08
270,2.2289875966345667e-08
271,2.2289875966345667e-08
272,2.2289875966345667e-08
273,1.3675171945608266e-08
274,1.3675171945608266e-08
275,1.3675171945608266e-08
276,1.3675171945608266e-08
277,1.1985381012101444e-08
278,1.1985381012101444e-08
279,1.1985381012101444e-08
280,1.1985381012101444e-08
281,1.1839420341382735e-08
282,1.1839420341382735e-08
283,9.157392739461895e-09
284,6.8076459472421584e-09
285,6.8076459472421584e-09
286,6.8076459472421584e-09
287,6.8076459472421584e-09
288,6.057916198238324e-09
289,6.057916198238324e-09
290,6.057916198238324e-09
291,5.801980225309588e-09
292,5.412646004670977e-09
293,4.019160441601153e-09
294,3.1724066021049025e-09
295,3.1724066021049025e-09
296,3.1651250993861227e-09
297,3.1651250993861227e-09
298,2.9583510247325073e-09
299,2.9583510247325073e-09
300,2.5822218757311656e-09
301,2.314239876677348e-09
302,1.5626804990045597e-09
303,1.1050808051345097e-09
304,9.822485587997113e-10
305,9.822485587997113e-10
306,9.822485587997113e-10
307,7.678386633248092e-10
308,7.678386633248092e-10
309,7.678386633248092e-10
310,7.678386633248092e-10
311,7.678386633248092e-10
312,7.678386633248092e-10
313,6.498352510373763e-10
314,6.127347867552063e-10
315,5.781776565185513e-10
316,4.532813136440064e-10
317,4.532813136440064e-10
318,4.3207567346911025e-10
319,4.030160359158179e-10
320,4.030160359158179e-10
321,4.030160359158179e-10
322,2.9845353778218804e-10
323,2.9845353778218804e-10
324,2.9845353778218804e-10
325,2.9845353778218804e-10
326,2.9845353778218804e-10
327,1.8435817941014423e-10
328,1.755213258616575e-10
329,1.755213258616575e-10
330,1.755213258616575e-10
331,1.408388276545092e-10
332,9.427537750633125e-11
333,9.427537750633125e-11
334,9.427537750633125e-11
335,9.180541855795171e-11
336,9.180541855795171e-11
337,7.422265002149402e-11
338,7.422265002149402e-11
339,5.449753637706889e-11
340,5.449753637706889e-11
341,3.9945446866990104e-11
342,3.9945446866990104e-11
343,2.7795236968416038e-11
344,2.7795236968416038e-11
345,2.7795236968416038e-11
346,2.7795236968416038e-11
347,2.7795236968416038e-11
348,2.7795236968416038e-11
349,1.9092221668747577e-11
350,1.9092221668747577e-11
351,1.9092221668747577e-11
352,1.9092221668747577e-11
353,1.9092221668747577e-11
354,1.9092221668747577e-11
355,1.2148212083804532e-11
356,1.100842322232638e-11
357,1.100842322232638e-11
358,1.100842322232638e-11
359,1.100842322232638e-11
360,1.100842322232638e-11
361,1.0415494799114164e-11
362,1.0415494799114164e-11
363,6.751604081495275e-12
364,6.751604081495275e-12
365,6.751604081495275e-12
366,6.751604081495275e-12
367,6.751604081495275e-12
368,6.6002668855487055e-12
369,6.6002668855487055e-12
370,5.014251363203397e-12
371,5.014251363203397e-12
372,4.810215527301832e-12
373,4.810215527301832e-12
374,3.4871991817805023e-12
375,3.4871991817805023e-12
376,3.4871991817805023e-12
377,1.6537649911620407e-12
378,1.6537649911620407e-12
379,1.6537649911620407e-12
380,1.6537649911620407e-12
381,1.6537649911620407e-12
382,1.6537649911620407e-12
383,1.6537649911620407e-12
384,1.3278331401443359e-12
385,1.1328552057773203e-12
386,1.1328552057773203e-12
387,8.874419025588785e-13
388,8.874419025588785e-13
389,8.874419025588785e-13
390,7.099107787416544e-13
391,7.099107787416544e-13
392,7.099107787416544e-13
393,7.099107787416544e-13
394,6.385635801169032e-13
395,6.385635801169032e-13
396,4.355226983006065e-13
397,4.013676659412295e-13
398,4.013676659412295e-13
399,3.4033583211693325e-13
400,2.8493999966605733e-13
401,2.8493999966605733e-13
402,2.8493999966605733e-13
403,2.3478702888031986e-13
404,2.3478702888031986e-13
405,2.3478702888031986e-13
406,2.178059231434847e-13
407,1.576290125792786e-13
408,1.576290125792786e-13
409,1.1014716228526356e-13
410,8.87564446131971e-14
411,8.87564446131971e-14
412,8.87564446131971e-14
413,8.87564446131971e-14
414,8.87564446131971e-14
415,8.87564446131971e-14
416,8.87564446131971e-14
417,8.87564446131971e-14
418,6.258795550071551e-14
419,5.781656706884084e-14
420,4.4462876338735844e-14
421,3.108940238232983e-14
422,3.108940238232983e-14
423,3.108940238232983e-14
424,3.108940238232983e-14
425,3.108940238232983e-14
426,3.108940238232983e-14
427,3.108940238232983e-14
428,3.078446460592784e-14
429,1.9662415048369813e-14
430,1.2822163130199947e-14
431,1.2822163130199947e-14
432,1.2822163130199947e-14
433,1.2822163130199947e-14
434,1.2822163130199947e-14
435,1.2822163130199947e-14
436,1.2822163130199947e-14
437,1.2453862895941363e-14
438,7.978961621399618e-15
439,7.978961621399618e-15
440,7.978961621399618e-15
441,7.530748321835744e-15
442,5.473128410171201e-15
443,5.473128410171201e-15
444,5.473128410171201e-15
445,5.473128410171201e-15
446,5.473128410171201e-15
447,3.656643185800408e-15
448,2.7356757160244786e-15
449,2.7356757160244786e-15
450,1.8103922543726605e-15
451,1.8103922543726605e-15
452,1.8103922543726605e-15
453,1.8103922543726605e-15
454,1.8103922543726605e-15
455,1.5605633993296501e-15
456,1.5240726937274096e-15
457,1.3901509400426984e-15
458,1.364429891896475e-15
459,1.2193004967164091e-15
460,1.1413370673181804e-15
461,9.830348280784268e-16
462,9.830348280784268e-16
463,9.830348280784268e-16
464,9.309035709854e-16
465,6.514010422114432e-16
466,6.514010422114432e-16
467,4.899078012634169e-16
468,4.2307765995765566e-16
469,4.1131698590704035e-16
470,3.608220636612516e-16
471,2.8380358068983075e-16
472,2.560963999344653e-16
473,2.2677999551056883e-16
474,2.2677999551056883e-16
475,2.2677999551056883e-16
476,2.2677999551056883e-16
477,2.2677999551056883e-16
478,2.2677999551056883e-16
479,2.2677999551056883e-16
480,1.9188032396885108e-16
481,1.6640429143011713e-16
482,1.2589278026449994e-16
483,1.0420483671389011e-16
484,6.77331065686353e-17
485,6.77331065686353e-17
486,6.77331065686353e-17
487,6.77331065686353e-17
488,5.931028101719956e-17
489,4.234865879666944e-17
490,4.234865879666944e-17
491,4.234865879666944e-17
492,4.11496918611836e-17
493,3.957464938746749e-17
494,3.095849358612417e-17
495,2.7658497998840093e-17
496,2.6831985246001352e-17
497,2.6831985246001352e-17
498,2.6162112385905132e-17
499,2.4613266205124086e-17
500,2.4613266205124086e-17
